,pubkey,alias,color_hex,open_channels,capacity,min_channel_size,address_1,address_2,hubness_rank,weighted_hubness_rank,hopness_rank,weighted_hopness_rank,betweenness_rank,weighted_betweenness_rank,website,twitter,nostr,youtube,facebook,linkedin,telegram,instagram,discord,medium,tiktok,github,bio,avatar,social_image,name,lnp_verified_user,lnp_updated_at,lnp_rank,lnp_rank_name,prime,pro,lnp_positive_ratings_received,lnp_negative_ratings_received,lnp_positive_ratings_given,lnp_negative_ratings_given,lnp_badges
1616,0246279966fba8c5d473e5f265441461540e63bd79a3e6216e61d7a97fb8001f90,Chronos,#3399ff,5,14300000,,l3czdpfhmzjlfw3c6i6fbbnwf63tjh5ph73ysezt7f6q4rrvyj3pvpad.onion:9735,l3czdpfhmzjlfw3c6i6fbbnwf63tjh5ph73ysezt7f6q4rrvyj3pvpad.onion:9735,3255,3586,2880,4493,4292,2235,,,,,,,,,,,,,,,,,False,2025-03-02T06:11:33.766Z,5,Titanium,False,False,,,,,[]
1617,0246285f9efc9cf33e69a2d22c3e0fe4991bbe49a48b463def42d065086b9c76f5,0246285f9efc9cf33e69,#3399ff,1,200000,,qrj6gjnyzb3v3whwgwi55d737sgcsyho32rbgjvzxe64m4tllvo6ywyd.onion:9735,,12507,12507,12507,12507,12507,12507,,,,,,,,,,,,,,,,,False,2025-03-01T17:26:58.255Z,2,Iron,False,False,,,,,[]
1618,02462f4b472f08519231aeda567422ec8d9654609ee76892d4418c29352a79178d,microcosm,#68f442,9,19620312,0.0,4yyp7bv3cemxnvlrlhnqidjhsoaewdo6q7yldks2uu3xlwbsv5jng7qd.onion:9735,,2995,1618,3515,5610,1528,3096,,,npub1laxr5zqfedl8x8mjmld4k33lxmrpu4lnqc978vg74zpsemtgyjdscturn3,,,,,,,,,,,,,microcosm,True,2025-03-01T15:01:41.189Z,6,Tungsten,True,False,14.0,0.0,12.0,0.0,"[{'name': 'Opener', 'description': 'Opened a Channel'}, {'name': 'Passionate', 'description': 'Opened 10+ Channels'}, {'name': 'Liquid', 'description': 'Has Liquidity Credits'}, {'name': 'Social', 'description': 'Posted a comment'}, {'name': 'Generous', 'description': 'Donated to LN+'}, {'name': 'Verified', 'description': 'Node signed'}]"
1619,024634b44db895787324748e783522222ae3abf46d7efc79e2ec77b41a15686d0b,ricardoreis,#3399ff,1,50000,,c6nxysvafx4mxg24vjtmj6h6gma2ivdhjwaw6iz2ktfmg2gwlbsic7qd.onion:9735,,9407,9407,9407,9407,9407,9407,,,,,,,,,,,,,,,,,False,2025-03-01T15:01:54.235Z,1,Aluminium,False,False,,,,,[]
1620,024636018bfae0674b64513c8b5c247130f8273c75a93ca6536240a00d7253c132,EUChatControlServer1,#68f442,12,38400000,1000000.0,159.69.32.62:42312,jt33u7sxyteeokxptw2bog365wo7pjujdnvmhqdyyrcw37sieo5uihyd.onion:9735,1690,2015,1649,5735,1773,1224,,,,,,,,,,,,,🫂,https://d48ttl5m5edbw.cloudfront.net/iu5d1wo0bfpw7h4f410boiu6vyez,https://d48ttl5m5edbw.cloudfront.net/wmb42942rccwrrz48wh3kp0qaizd,EUChatControlServer1,True,2025-03-01T15:45:25.184Z,6,Tungsten,True,False,13.0,0.0,16.0,0.0,"[{'name': 'Opener', 'description': 'Opened a Channel'}, {'name': 'Liquid', 'description': 'Has Liquidity Credits'}, {'name': 'Social', 'description': 'Posted a comment'}, {'name': 'Verified', 'description': 'Node signed'}]"
1621,024640a25a6371d0db7a0c01549d03922f284ba23d27b8e7b0f6ed31da961ddeba,AdvNode,#68f442,3,6100000,,hcolh2iiy7xmyrpvzycbj7oaaqgyiili6lt52qgha2glnjnhbmvs6kad.onion:9735,,1744,2058,1280,5664,2677,3235,,,,,,,,,,,,,,,,,False,2025-03-01T16:21:51.697Z,5,Titanium,False,False,,,,,[]
1622,02464181ef50b59a26cde9aa37bd32ced1cb1923b4811165fb1e619b7507639083,MajicMike,#3399ff,0,0,0.0,xojsx3rxlzyon3jbhpp6v3u6klca7y3yqy25izdzf4nj2fnwvi4icpyd.onion:9735,,11701,11701,11701,11701,11701,11701,,,,,,,,,,,,,,,,MajicMike,True,2025-03-01T16:31:49.761Z,0,,True,False,12.0,0.0,11.0,0.0,"[{'name': 'Opener', 'description': 'Opened a Channel'}, {'name': 'Liquid', 'description': 'Has Liquidity Credits'}, {'name': 'Social', 'description': 'Posted a comment'}, {'name': 'Verified', 'description': 'Node signed'}]"
1623,02465032f2fd0071c1e82239765facacedf52db28d4d343dea33efcb0179ef5b39,LightningUSM,#68f442,20,70515735,0.0,bvlxq56vfyukoe53byq7rfv6pg2kk5i6xutn7nwio423aqt3ig6mpbid.onion:9735,,813,1635,356,3284,263,1176,,,,,,,,,,,,,,,,LightningUSM,True,2025-03-01T23:23:53.334Z,7,Silver,True,False,28.0,1.0,29.0,1.0,"[{'name': 'Honourable', 'description': 'Received 25+ good ratings and 90%+ Happy'}, {'name': 'Opener', 'description': 'Opened a Channel'}, {'name': 'Passionate', 'description': 'Opened 10+ Channels'}, {'name': 'Impactful', 'description': 'Opened 25+ Channels'}, {'name': 'Liquid', 'description': 'Has Liquidity Credits'}, {'name': 'Social', 'description': 'Posted a comment'}, {'name': 'Inquisitive', 'description': 'Asked a question'}, {'name': 'Generous', 'description': 'Donated to LN+'}, {'name': 'Verified', 'description': 'Node signed'}, {'name': 'Silver', 'description': 'Node Rank 7'}]"
1624,0246507a6b8657608903a9f50b49d1eef4c509be1c9e7d451a91760a062a3ae55c,61d59ee9118a,#3399ff,1,90000,,3.238.188.109:9735,,9306,9306,9306,9306,9306,9306,,,,,,,,,,,,,,,,,False,2024-10-23T09:05:22.565Z,1,Aluminium,False,False,,,,,[]
1625,02465e329f61d070845a13b1e4c868a15d0776b759d8b8c8564f5ab3ffe2252cb4,beyla-wallib,#775dfe,2,700000,,thauglnbb7gke54qp6q6kmwahpmejzxpgrlm7jveef3hg3fjwp4eodid.onion:9735,,5830,5804,5372,5585,3581,3046,,,,,,,,,,,,,,,,,False,2025-03-02T12:34:10.094Z,2,Iron,False,False,,,,,[]
1626,0246768f44ddcf6b69ab2dc486821d72a2c16c0b3d9d361627062fe3b4f75f4940,datablock,#68f442,1,2500000,,wb4zzfke53ruvadr5mwyzcrlgnxd226hb3njw45kui3ag5angphxbiad.onion:9735,,9409,9409,9409,9409,9409,9409,,,,,,,,,,,,,,,,,False,2025-03-01T14:39:45.627Z,5,Titanium,False,False,,,,,[]
1627,024677ba0906c5cd1139f511ddc6634cb46ade6061263781b2f8decc298e4a68bc,og30071-lnfi,#ef820d,1,10988188,,m6hpubg4mz76nsjvvd64kaumgsqbmkcxa4edkmx3swfe4qn2tgw4payd.onion:9735,,10613,10613,10613,10613,10613,10613,,,,,,,,,,,,,,,,,False,2025-01-20T15:11:14.851Z,3,Copper,False,False,,,,,[]
1628,02467fe55d23e8d56a9364dd5b2b3919043efcf76cd0cc6f20fc3f5208e30408f3,FluxCompensator,#3399ff,4,4630000,,2h45nk5v7b3qzauvxxgjvq3ubyn6ckg2aiwym5g46wrfqlt7vmob4gyd.onion:9735,,2826,2235,3415,4822,2449,1754,,,,,,,,,,,,,,,,,False,2025-03-02T09:14:31.286Z,6,Tungsten,False,False,,,,,[]
1629,02468ab92fb412ce4cb8bb35cd6be382eb4713a24e19c26a7a3b514445d83b4e1a,02468ab92fb412ce4cb8,#3399ff,1,500000,,za73n22qw2dzjokxarwqcgxskb6zmadulummab2lotvpkhcaduncq3yd.onion:9735,,11353,11353,11353,11353,11353,11353,,,,,,,,,,,,,,,,,False,2024-09-07T01:22:14.951Z,0,,False,False,,,,,[]
1630,02468f95f9bd4f9f0bbf9121929dc47d3013fe541b75c45c2592deb6b7988b35f6,LNDISCS,#3399ff,7,33020476,,172.81.182.252:9735,ekgm6jdjz3ruru2yrxutfkyad2ooluwuyiqy654ztfq6zg34mdkavxqd.onion:9735,993,897,920,4415,3041,3373,,,,,,,,,,,,,,,,,False,2025-03-01T14:01:34.673Z,7,Silver,False,False,,,,,[]
1631,024695153d623f970aa64e0a7dd67de9d9a5115c5562169d9be3a4e45cfba9e6d2,ANGRYSEAGULL,#024695,3,1100000,0.0,alxa5bdolaztu5srnfbvpnhasomhoxqbnfkvu42z664n4xevqv7sucqd.onion:9735,,6532,6517,6542,4800,4983,4677,,,,,,,,,,,,,,,,ANGRYSEAGULL,True,2025-01-02T16:58:15.331Z,2,Iron,False,False,3.0,0.0,5.0,0.0,"[{'name': 'Opener', 'description': 'Opened a Channel'}, {'name': 'Social', 'description': 'Posted a comment'}, {'name': 'Generous', 'description': 'Donated to LN+'}, {'name': 'Verified', 'description': 'Node signed'}]"
1632,02469b5571b17f8abe3d0a1b18c90055321dce8ea4acb0fd6792d4442a590e6b44,AcerZ1,#5f6cc3,3,2121574,,lyolg4v6zxiiyfg4bnhnb7qsdi5jh5xwalimikp3r5gevgtoomw7a5qd.onion:9735,,1632,2538,1538,5926,5736,3875,,,,,,,,,,,,,,,,,False,2025-03-02T10:54:24.438Z,7,Silver,False,False,,,,,[]
1633,02469b7393b4ed3ac58f4c950874f4ebfcd6663bfda0e3a4bbf138c6558b749ccf,hoschi,#68f442,1,50000,,bmxbzfxcq6xgvfz32mtw5ko6rzcvdrtkc7dc7qukx7e7cxqe2cb3ucad.onion:9735,,10395,10395,10395,10395,10395,10395,,,,,,,,,,,,,,,,,False,2025-03-02T03:53:05.786Z,2,Iron,False,False,,,,,[]
1634,0246bc90edc193f8e97d719d541dced928fa8e178c77a39a71cbf22b1a9a1f1cd2,96f848a967-sphinx,#7986cb,1,70000,,,,13667,13667,13667,13667,13667,13667,,,,,,,,,,,,,,,,,False,2024-10-22T15:25:42.681Z,1,Aluminium,False,False,,,,,[]
1635,0246c454fc09995eb7093329f0ba4abcfcc48cd2a5e4d69f5585b4870865fe2aaa,0246c454fc09995eb709,#3399ff,1,1000000,,eb7ahf4pnhcnd2kbzx3f5hxykp5nthi33xymcjr3646agb4nlwgyisid.onion:9735,,10338,10338,10338,10338,10338,10338,,,,,,,,,,,,,,,,,False,2025-01-06T14:59:50.830Z,0,,False,False,,,,,[]
1636,0246ee8e4c965296799eebd29a0948b9a4641843298b0f2a8e42256c4b594e4b8f,LightningStation,#ff3c00,1,6000000,0.0,q3vax5ytpca2toncaoxbzzszque2iuhm2eu4l7a6nps4vhtbz2zhdwid.onion:9735,,9652,9652,9652,9652,9652,9652,,,,,,,,,,,,,,,,LightningStation,True,2025-03-01T17:23:04.434Z,3,Copper,True,False,15.0,0.0,15.0,1.0,"[{'name': 'Opener', 'description': 'Opened a Channel'}, {'name': 'Passionate', 'description': 'Opened 10+ Channels'}, {'name': 'Social', 'description': 'Posted a comment'}, {'name': 'Verified', 'description': 'Node signed'}]"
1637,0246f638e1421c27bcfc66010d21d5ac3a6b42579443ded6eef0daee890917385b,228ba0b0e8-sphinx,#7986cb,1,70000,,,,13587,13587,13587,13587,13587,13587,,,,,,,,,,,,,,,,,False,2024-10-22T15:39:27.568Z,1,Aluminium,False,False,,,,,[]
1638,0247024d82d2c9a87e330cbd9dfd2ff8ead0fcc7e6fe5646fceb587af30ba3325c,ORANGETRINITY,#024702,0,0,,iiwkcuzly5ei2ya235dmex2rytvzs26j4oukuxyxg7i4omy347qjixad.onion:9736,,10701,10701,10701,10701,10701,10701,,,,,,,,,,,,,,,,,False,2024-09-25T17:38:20.031Z,0,,False,False,,,,,[]
1639,0247115d097891dccb0cfaaafba8d631620d3a696ffe22db0ef72f5b723c212ab8,naumburger,#68f442,1,22265,,45lfiqwqkrhfbkdkusloqimtovakiizqbzh4kq76slhlf23o7bktmmad.onion:9735,,12383,12383,12383,12383,12383,12383,,,,,,,,,,,,,,,,,False,2025-03-01T16:21:54.713Z,2,Iron,False,False,,,,,[]
1640,024717eeddc8849775a21fdfb8fea1d7e1491d652385b1e68900a9b74a796b2212,LightningWars,#951b76,1,4000000,0.0,e4u3fuhg5qdcvn5vg3654msxsivybi36hd53zun6yi4lot2zb7zoklqd.onion:9735,,10948,10948,10948,10948,10948,10948,,,,,,,,,,,,,,,,LightningWars,True,2025-02-04T16:45:17.849Z,0,,False,False,1.0,0.0,0.0,0.0,"[{'name': 'Liquid', 'description': 'Has Liquidity Credits'}, {'name': 'Verified', 'description': 'Node signed'}]"
1641,024718b3d990be254c4c2bf1ef6087bbdaf30851024ea227a86789b9d292264693,024718b3d990be254c4c,#3399ff,1,300000,,eaxybmcymfhvzn3lgqyfvv7gfwotb2ff6euwgy4c5euuiyc3megrhlqd.onion:9735,,9020,9020,9020,9020,9020,9020,,,,,,,,,,,,,,,,,False,2025-03-01T14:34:57.596Z,2,Iron,False,False,,,,,[]
1642,02471dc1a41ba4eddbf5d8d0519204fe83044119448a8399a44c18a9616a5890a1,02471dc1a41ba4eddbf5,#3399ff,1,70000,,hsg5cikm7az6nohrp46vqvrp3jxggp7pru3yywc647duy6j62c57ovqd.onion:9735,,9970,9970,9970,9970,9970,9970,,,,,,,,,,,,,,,,,False,2025-03-01T16:12:33.746Z,2,Iron,False,False,,,,,[]
1643,0247220504faaf353d5c0cc1ca33de92bfce82dc3b3891c763dcb7d837649ee37f,Verazity1,#3363ff,0,0,1.0,nveefuhuiicsnmdytfnrvybwj7cx53h6raaznrxt7lvkf7xknm7wu2ad.onion:9735,,10544,10544,10544,10544,10544,10544,,,,,,,,,,,,,Bitcoin class of 2016. Still learning about lightning channels.  Available routing node,,,Verazity,True,2024-11-20T13:50:31.314Z,0,,False,False,2.0,0.0,3.0,0.0,"[{'name': 'Opener', 'description': 'Opened a Channel'}, {'name': 'Liquid', 'description': 'Has Liquidity Credits'}, {'name': 'Social', 'description': 'Posted a comment'}, {'name': 'Verified', 'description': 'Node signed'}, {'name': 'API User', 'description': 'Have used the LN+ API'}]"
1644,024729f3d5f7794f4df09bfdb7ca23a4fbe6c38997cdd213c694a2cca1c27cbb17,,#007f00,22,1100000000,,,,223,103,3393,6144,3565,4491,,,,,,,,,,,,,,,,,False,2025-03-02T03:57:12.093Z,7,Silver,False,False,,,,,[]
1645,02473eb084d0410351e343547c68dac1961d1c8e18d0da3c1e4888d113d8f8eab8,nodl-s002,#000000,3,1200000,,85.208.69.12:9735,,5162,4452,5478,5179,269,305,,,,,,,,,,,,,,,,,False,2024-11-20T16:56:17.315Z,0,,False,False,,,,,[]
1646,024752f4546d0f5bc05d5c5e82eb97eb05b4b07972bd4cfb603a8a38d4e74c5282,024752f4546d0f5bc05d,#3399ff,1,2200000,,b5azglvm47575copqqydqi3pgu53sti3pa62a2fu74vr6dtcisyfvkad.onion:9735,,9488,9488,9488,9488,9488,9488,,,,,,,,,,,,,,,,,False,2025-01-09T17:18:42.440Z,0,,False,False,,,,,[]
1647,02475c936a25824f10674f317a13aafabe479e767e40a9842d54466ae8a6da2092,02475c936a25824f1067,#3399ff,1,1000000,0.0,def6lkrpyydunphhxdvksxmt4doi3vr3vyuwqjx7cu2kkczclr7ursad.onion:9735,,9112,9112,9112,9112,9112,9112,,,,,,,,,,,,,,,,,False,2025-03-01T17:22:24.755Z,4,Mercury,False,False,0.0,0.0,0.0,0.0,[]
1648,02476294ca6b202e5a127ccf1c7d9c85a02167557fffe1f7f93866ccc5e19c33a1,02476294ca6b202e5a12,#3399ff,1,105000,0.0,bp2tcp2r7jmawkpwtnksfdi7hblilfzkh3xi3noec23vzpq532lleoad.onion:9735,,12435,12435,12435,12435,12435,12435,,,,,,,,,,,,,,,,02476294ca6b202e5a12,True,2024-07-16T20:48:32.721Z,0,,False,False,0.0,0.0,0.0,0.0,"[{'name': 'Verified', 'description': 'Node signed'}, {'name': 'API User', 'description': 'Have used the LN+ API'}]"
1649,024763f8fc805562f74c8ab85461d3d2331f919d12708c6fa6a5697cc2474eebad,Hasenpfote,#68f442,1,50000,,desbsguzttws6aii53e656dphfgsx66cwb4y22wxocdsczafh2uc74id.onion:9735,,13188,13188,13188,13188,13188,13188,,,,,,,,,,,,,,,,,False,2025-03-01T16:19:45.267Z,2,Iron,False,False,,,,,[]
1650,0247719ca61fa34ce383634a30b9cde6a2b396a8a6e2974dbbd4ebbe93e093ad2c,biscoint.io,#ffc100,25,9521642,0.0,189.39.6.82:9735,23n32n7jqdz4meyi2ecgntj4liwfcdnyt22ogzlw7oefy46phvad75qd.onion:9735,4818,5461,4061,3612,1031,1746,https://biscoint.io,https://x.com/biscoint,,,,,,,,,,,"Brazilian Lightning Network node for future deposits and withdrawals on Biscoint and other brazilian Bitcoin exchanges. Feel free to connect with us. If you need to reach, e-mail us: support@biscoint.io",https://d48ttl5m5edbw.cloudfront.net/5cha5xeh52c1m38zj6usmpvhtrzj,https://d48ttl5m5edbw.cloudfront.net/4k5k9iz9655lhxan93d321huo1u0,biscoint,True,2025-03-01T15:49:12.965Z,4,Mercury,True,False,57.0,2.0,57.0,5.0,"[{'name': 'Honourable', 'description': 'Received 25+ good ratings and 90%+ Happy'}, {'name': 'Virtuous', 'description': 'Received 50+ good ratings and 90%+ Happy'}, {'name': 'Opener', 'description': 'Opened a Channel'}, {'name': 'Passionate', 'description': 'Opened 10+ Channels'}, {'name': 'Impactful', 'description': 'Opened 25+ Channels'}, {'name': 'Superstar', 'description': 'Opened 50+ Channels'}, {'name': 'Social', 'description': 'Posted a comment'}, {'name': 'Generous', 'description': 'Donated to LN+'}, {'name': 'Verified', 'description': 'Node signed'}]"
1651,02477520f7f8eb40c40b7daaaa2979a097d0cc2c0d50a7d92cb3f7206a486b5010,,#000000,0,0,0.0,,,11684,11684,11684,11684,11684,11684,,,,,,,,,,,,,Bitcoin-only newbie to LN looking to open some channels to decentralize all the currency!,,,tgdhaku,True,2025-03-01T14:27:43.092Z,0,,False,False,1.0,0.0,1.0,0.0,"[{'name': 'Opener', 'description': 'Opened a Channel'}, {'name': 'Social', 'description': 'Posted a comment'}, {'name': 'Verified', 'description': 'Node signed'}]"
1652,02477736327314a83f30d8ac6d90261ea443eeab10c3dfa7a00fe91bdc134b0b0e,⚡Unlimited Power|LND⚡,#3900f5,9,52500000,0.0,89.147.109.206:3735,rkrjphpchc7ezwpuf7qm6nq5jntdjodabmhujbhertbyjt4xi5pgtzad.onion:9735,2616,2302,2859,5870,3226,3749,,,,,,,,,,,,,,,,psychoet,True,2025-03-02T05:31:00.811Z,6,Tungsten,False,False,1.0,0.0,1.0,0.0,"[{'name': 'Opener', 'description': 'Opened a Channel'}, {'name': 'Social', 'description': 'Posted a comment'}, {'name': 'Inquisitive', 'description': 'Asked a question'}, {'name': 'Verified', 'description': 'Node signed'}]"
1653,024779cd9f7e28201c35b50cca18aa6bce494d485ce94816e0fdbb306a550436db,024779cd9f7e28201c35,#3399ff,0,0,,6de3v6w2t6aisdvpzisdlfwbbxoiynqucnoiopiewjm6hboa3golevqd.onion:9735,,8669,8669,8669,8669,8669,8669,,,,,,,,,,,,,,,,,False,2025-01-08T15:15:12.366Z,0,,False,False,,,,,[]
1654,024782abc1c13802508f4c7b2c2c8b1f5ebc2b596bee0b2ff338c382e7ca28df77,Hamish [myNodeBTC.com],#68f442,12,31235895,0.0,dqp5fafrlocrlnoqiqvz7722pinhzetbrop6w4ylhaq3gjpmk35qadid.onion:9735,,1351,881,1441,4829,672,356,,,,,,,,,,,,,,,,Hamish [myNodeBTC.com],True,2025-03-02T03:08:18.179Z,7,Silver,False,False,1.0,0.0,1.0,0.0,"[{'name': 'Opener', 'description': 'Opened a Channel'}, {'name': 'Generous', 'description': 'Donated to LN+'}, {'name': 'Verified', 'description': 'Node signed'}, {'name': 'Silver', 'description': 'Node Rank 7'}]"
1655,02478ad9fce01d92d63c98c294f200435f43fbf0bc7d8714402db0d92404b2efe4,North Pole BTC,#3399ff,1,1200000,0.0,ohztjh6j2hrd6psmy733yamfdr47ws6jq7cdygzjooblhmykt3am5pad.onion:9735,,12380,12380,12380,12380,12380,12380,,,,,,,,,,,,,,,,North Pole BTC,True,2024-07-20T08:31:46.239Z,0,,False,False,0.0,0.0,0.0,0.0,"[{'name': 'Opener', 'description': 'Opened a Channel'}, {'name': 'Social', 'description': 'Posted a comment'}, {'name': 'Verified', 'description': 'Node signed'}]"
1656,02478e2fc963f74d0557a4bd821a743b18d51bbb589bfa124edf39aec95a65fc35,carefuleagle2,#3399ff,19,111353156,0.0,206.81.28.61:9735,,313,501,303,3863,1848,2028,,,,,,,,,,,,,,,,carefuleagle2,True,2025-03-02T03:38:12.960Z,8,Gold,False,False,0.0,0.0,0.0,0.0,"[{'name': 'Verified', 'description': 'Node signed'}, {'name': 'Gold', 'description': 'Node Rank 8'}]"
1657,02479628b40bca8ef488455bc5af39061c1344dfa008e33936bd8fa0ee35695bf4,02479628b40bca8ef488,#3399ff,1,40000,,7fr4o4pmzn5nvstj5zgrdlb2sqfeapiktlaupn4vy7hqfqcaraysmqad.onion:9735,,10854,10854,10854,10854,10854,10854,,,,,,,,,,,,,,,,,False,2024-09-10T17:24:57.036Z,0,,False,False,,,,,[]
1658,02479ffa0ea4756fe26710c3866aed338805bc9284fd8e4e0d34c801de8d424960,cMacr0,#0000ff,1,295666,0.0,w6bhewr5lbdcwh57miusgud6m5y4qw4yxaewp32e7zbliimrvrgzasad.onion:9735,,12783,12783,12783,12783,12783,12783,,https://www.twitter.com/cMacr0,,,,,,,,,,,Common sense maximalist. Scientia potentia est.,https://d48ttl5m5edbw.cloudfront.net/i9bbxsh6s71tr3ybrhloyor0sa05,https://d48ttl5m5edbw.cloudfront.net/95a5h3h20t1jxxyfll9dk05oerq7,cMacr0,True,2025-03-01T16:14:46.277Z,2,Iron,False,False,4.0,0.0,5.0,0.0,"[{'name': 'Opener', 'description': 'Opened a Channel'}, {'name': 'Social', 'description': 'Posted a comment'}, {'name': 'Generous', 'description': 'Donated to LN+'}, {'name': 'Verified', 'description': 'Node signed'}]"
1659,0247a46dcf041a8d5499274702015a1d117bd5d3ec503d7c3297db3afb8e702133,diamond.dilemma,#68f442,1,30000,,m27nemxsvwhqpdxyxqxdm2j6kxw3flqai7bkc7w5hamea5opksw5zeyd.onion:9735,,9264,9264,9264,9264,9264,9264,,,,,,,,,,,,,,,,,False,2025-03-01T14:22:13.964Z,1,Aluminium,False,False,,,,,[]
1660,0247b3d7f6a74405c9ef8b50cbc8999df82738475ef3f5410b9d67453269ee02ea,,#000000,0,0,,,,9744,9744,9744,9744,9744,9744,,,,,,,,,,,,,,,,,False,2025-02-03T14:26:22.481Z,0,,False,False,,,,,[]
1661,0247b9a652755c72fb8ebc238fb72c1d95fdad25fb6e6542b2631070f458954757,ositopolar,#ff5000,1,500000,,763yqoztzi4ebumf52milkroxyatmvbqhug3gps4jxbri734myrsp5id.onion:9735,,12278,12278,12278,12278,12278,12278,,,,,,,,,,,,,,,,,False,2024-07-21T15:03:44.095Z,2,Iron,False,False,,,,,[]
1662,0247bb7a1216ae1cf48def6eb2d3f39a1a0e909259e508dd0c05a11e9388061c07,0247bb7a1216ae1cf48d,#3399ff,4,700000,0.0,mu773fci6kmr37gyugg72h6uxbnwur6tlgvr6dlutd3jgbk2zoo74oad.onion:9735,,3208,3668,2886,3514,2468,3583,https://tradingforfuture.de/,https://x.com/@tradingforfut,,,,,,,,,,,,,,Stegan/TradingForFuture,True,2025-03-02T02:24:29.439Z,5,Titanium,False,False,0.0,0.0,0.0,0.0,"[{'name': 'Verified', 'description': 'Node signed'}, {'name': 'API User', 'description': 'Have used the LN+ API'}]"
1663,0247ca1eb1edc77ce750fb87cea23c7b954b542f5e97ecacfe72d0bf4c1fb4a7b6,0247ca1eb1edc77ce750,#3399ff,1,3000000,,zke4ms2qwascvpfroxzm3aswwv5f6aata3l2ctkwfgxutlcrujhlpryd.onion:9735,,10452,10452,10452,10452,10452,10452,,,,,,,,,,,,,,,,,False,2025-03-02T07:40:00.180Z,3,Copper,False,False,,,,,[]
1664,0247d8e178d652b6ec2bafe55f6060f17db1ac1239466838d4b1a180050bcba2b4,The Great Underground Empire,#4f10d1,13,6319420,50000.0,wcxne7w5yruyi6wbnqajeoesd4vn24yyxlwiams2l7iifb64zq65qmid.onion:9735,,3957,4297,3800,4934,2324,4286,https://n/a,https://x.com/@tgue_node,,,,,,,,,,,"Node running on Raspberry PI 4, Umbrel OS.",,,KAOS,True,2025-03-02T07:01:49.989Z,4,Mercury,False,False,6.0,0.0,8.0,0.0,"[{'name': 'Opener', 'description': 'Opened a Channel'}, {'name': 'Social', 'description': 'Posted a comment'}, {'name': 'Verified', 'description': 'Node signed'}, {'name': 'API User', 'description': 'Have used the LN+ API'}]"
1665,0247de1e414bd24b71ace4062b5b792760d9c9f7ea84735b921a19ecac8bf8c754,0247de1e414bd24b71ac,#3399ff,2,197661,,ntan3uv3cqtt7n4ewey26dxgtjto7nldpsb44alw7ksrqb357cwbsgyd.onion:9735,,7876,7876,7876,7876,7876,7876,,,,,,,,,,,,,,,,,False,2025-03-01T14:37:16.061Z,4,Mercury,False,False,,,,,[]
1666,0247e163b9809f585a79ffc3ef5eb02f4f107f98a383d541aa436a6eb6007301a2,Ronnie Grob,#b6a263,9,15500000,0.0,i3ybolip7syin6khwodzcam4yrjq5vstntfij5mijbttlgdiybeih5yd.onion:9735,,3845,3817,3066,4087,1043,2579,,,,,,,,,,,,,,,,0247e163b9809f585a79,True,2025-03-02T04:45:12.357Z,4,Mercury,False,False,2.0,1.0,3.0,0.0,"[{'name': 'Opener', 'description': 'Opened a Channel'}, {'name': 'Social', 'description': 'Posted a comment'}, {'name': 'Verified', 'description': 'Node signed'}]"
1667,0247e54eaa2af722fcd7cfb162bab948d5e2960784e1fb0ec9ab99ce6b2bf104fa,MaxiNode,#3399ff,1,60052,,pzk42lhkmryfqzsxnir6ugvjoexvertrnb6z776zuawyd6pv6ufa54ad.onion:9735,,14270,14270,14270,14270,14270,14270,,,,,,,,,,,,,,,,,False,2025-03-01T17:18:37.099Z,2,Iron,False,False,,,,,[]
1668,0247ede5f6078e03df6f579f41b4080f6f512b38b2a0b7bdb9044d8ded24d72682,Banjenode,#68f442,1,190622,,7ww4uwwfrxxrr66vjsyo2l5c75xzqpclrua5oqndqv2hqcfq4spljiyd.onion:9735,,13540,13540,13540,13540,13540,13540,,,,,,,,,,,,,,,,,False,2025-03-01T16:06:11.468Z,2,Iron,False,False,,,,,[]
1669,0248036dace5d1b5484270d73c4a5177ba097166ae4b04c42ca32472f8381dfe45,HappyHour,#68f442,2,43848,,pdtq7vxibaydd3qebsrymknd5i365emmhb3jazfmcoesrbvuioochkyd.onion:9735,,8941,8941,8941,8941,8941,8941,,,,,,,,,,,,,,,,,False,2025-03-01T14:26:30.858Z,2,Iron,False,False,,,,,[]
1670,02480372e95bc572b196c8a37d66098cf49b55dd841eaad5135ecf1255283ff0c4,DragonTree,#3399ff,2,20100000,0.0,j526mjka4h2kvaesjurgs4dyigityzlzk5ndlbfz4nwsi3secdb4jfid.onion:9735,,9972,9972,9972,9972,9972,9972,https://,https://x.com/@,,,,,,,,,,,,,,DragonTree,True,2025-03-01T14:45:34.799Z,4,Mercury,True,False,36.0,0.0,32.0,1.0,"[{'name': 'Honourable', 'description': 'Received 25+ good ratings and 90%+ Happy'}, {'name': 'Opener', 'description': 'Opened a Channel'}, {'name': 'Passionate', 'description': 'Opened 10+ Channels'}, {'name': 'Impactful', 'description': 'Opened 25+ Channels'}, {'name': 'Social', 'description': 'Posted a comment'}, {'name': 'Verified', 'description': 'Node signed'}, {'name': 'OG', 'description': 'Early registrant'}]"
1671,02481c257c9b011b50b75b9ce921fc4e732622ea5def50cafdef04fd93035be236,LUNU-PROD,#ffffff,1,4800000,,65.108.75.17:9735,,8787,8787,8787,8787,8787,8787,,,,,,,,,,,,,,,,,False,2025-03-01T14:38:22.303Z,6,Tungsten,False,False,,,,,[]
